Employee ID,Age,Gender,Education Level,Marital Status,Tenure,Job Role,Department,Salary,Work Location,Performance Rating,Projects Completed,Training Hours,Promotions,Overtime Hours,Satisfaction Level,Work-Life Balance,Average Monthly Hours Worked,Absenteeism,Distance from Home,Manager Feedback Score,Churn
E05817,54,Male,Bachelor's,Married,4,Developer,Sales,48804,On-site,2,10,64,1,20,0.71,Poor,183,0,43,5.2,0
E05818,33,Female,Bachelor's,Single,5,Developer,Sales,37275,On-site,5,30,26,0,1,0.56,Good,192,15,27,9.3,0
E05819,24,Female,Bachelor's,Single,4,Developer,Marketing,96552,Hybrid,1,25,53,0,26,0.51,Poor,191,8,3,2.5,0
E05820,47,Female,Bachelor's,Single,13,Developer,IT,31339,On-site,1,21,78,0,29,0.17,Excellent,263,9,32,9.6,1
E05821,56,Male,Bachelor's,Single,3,Developer,IT,82653,On-site,4,5,42,0,20,0.47,Poor,191,13,32,7.1,1
E05822,29,Female,Bachelor's,Divorced,7,Sales,HR,40724,On-site,3,19,23,0,37,0.48,Excellent,255,9,46,6.3,0
E05823,57,Male,Bachelor's,Single,1,Manager,HR,138180,Hybrid,1,42,90,0,22,0.71,Average,258,6,14,9.8,0
E05824,28,Male,Bachelor's,Married,14,Manager,IT,38410,On-site,4,14,61,0,34,0.44,Good,171,19,36,2.1,0
E05825,57,Female,Master's,Single,0,Analyst,IT,39713,On-site,5,49,92,0,20,0.52,Poor,204,11,30,6.0,1
E05826,37,Male,Bachelor's,Married,1,Analyst,Sales,122433,On-site,3,28,83,0,37,0.4,Poor,172,16,23,8.9,0
E05827,45,Other,Master's,Divorced,12,Manager,Sales,61087,Remote,2,30,39,0,30,0.98,Average,156,1,7,8.3,0
E05828,22,Male,Bachelor's,Married,10,Manager,IT,30828,Hybrid,2,9,29,0,49,0.86,Average,281,16,46,6.0,1
E05829,46,Female,PhD,Married,3,Manager,Marketing,75252,On-site,2,49,43,0,8,0.04,Good,206,19,32,3.0,1
E05830,31,Male,Bachelor's,Single,0,Developer,IT,60369,Remote,1,13,81,0,19,0.86,Average,151,8,46,3.5,0
E05831,37,Female,Master's,Single,8,Analyst,Sales,103553,On-site,3,8,82,0,32,0.36,Average,181,1,16,4.4,0
E05832,37,Female,Master's,Single,12,Developer,Marketing,77029,On-site,5,23,14,1,44,0.33,Average,194,1,1,2.0,0
E05833,29,Female,Bachelor's,Single,0,Analyst,HR,99113,On-site,4,36,48,0,15,0.1,Average,154,16,28,9.2,0
E05834,50,Male,Bachelor's,Single,4,Developer,HR,49042,Hybrid,3,27,86,0,31,0.91,Good,224,9,4,4.4,1
E05835,49,Female,High School,Single,7,Analyst,IT,94089,On-site,4,18,42,0,18,0.88,Good,185,18,39,7.6,1
E05836,27,Male,PhD,Married,8,Developer,Sales,79820,On-site,4,28,5,0,17,0.93,Average,252,6,41,5.2,0
E05837,37,Male,High School,Married,8,Analyst,IT,54411,Remote,2,19,49,0,27,0.77,Poor,215,16,31,2.4,0
E05838,41,Male,Bachelor's,Single,7,Manager,Sales,100341,Remote,1,14,45,0,22,0.11,Average,235,14,44,7.9,0
E05839,37,Female,Bachelor's,Single,5,Sales,HR,107913,On-site,1,39,39,0,32,0.03,Average,243,5,31,3.8,0
E05840,28,Male,Bachelor's,Married,5,Developer,IT,108545,On-site,5,35,29,1,8,0.91,Average,154,14,37,6.2,0
E05841,35,Female,Bachelor's,Married,12,Analyst,Marketing,107725,Remote,5,31,73,1,49,0.55,Average,242,12,37,9.0,0
E05842,47,Female,Master's,Single,11,Sales,Sales,85968,On-site,2,19,29,0,19,0.24,Average,219,13,17,8.9,1
E05843,47,Male,Bachelor's,Single,8,Analyst,IT,121070,On-site,4,20,0,1,19,0.09,Good,267,0,10,1.6,0
E05844,35,Female,PhD,Married,1,Analyst,HR,125327,On-site,2,35,28,0,15,0.15,Average,277,10,27,8.4,0
E05845,28,Male,Bachelor's,Single,2,Developer,IT,65825,On-site,1,27,88,1,36,0.16,Good,275,12,25,2.7,0
E05846,54,Female,High School,Married,5,Analyst,Sales,121865,On-site,1,37,94,0,15,0.64,Average,210,8,36,6.2,0
E05847,47,Male,High School,Single,7,Analyst,IT,76805,Remote,2,5,14,0,10,0.26,Average,257,7,40,3.0,1
E05848,41,Female,Master's,Single,6,Analyst,Marketing,69201,On-site,3,4,16,0,33,0.31,Average,150,12,43,4.1,1
E05849,24,Male,High School,Married,7,Analyst,IT,31142,Remote,1,6,7,0,13,0.6,Good,204,8,21,7.2,0
E05850,25,Male,Bachelor's,Divorced,4,Manager,IT,74662,Hybrid,5,44,73,0,21,0.79,Average,191,7,27,1.2,0
E05851,47,Male,High School,Married,8,Manager,Sales,136544,On-site,3,46,45,0,19,0.4,Good,217,5,43,9.5,0
E05852,32,Male,Bachelor's,Single,5,Sales,IT,77627,On-site,2,23,56,0,38,0.04,Good,285,10,4,9.2,0
E05853,23,Male,Master's,Single,11,Analyst,Sales,101829,On-site,3,34,78,0,12,0.65,Average,170,16,2,4.1,0
E05854,35,Male,Bachelor's,Married,13,Manager,IT,74500,On-site,4,28,27,0,4,0.68,Average,251,6,34,8.4,0
E05855,51,Male,High School,Single,9,Developer,Marketing,148423,On-site,3,47,89,0,28,0.34,Poor,247,7,45,3.3,0
E05856,33,Female,Bachelor's,Married,12,Analyst,Sales,30311,On-site,2,13,83,0,44,0.0,Average,213,9,45,1.3,1
E05857,47,Female,Bachelor's,Married,1,Manager,Sales,42952,On-site,4,34,76,0,21,0.57,Poor,202,3,33,8.9,0
E05858,54,Female,High School,Single,5,Sales,HR,107249,On-site,5,3,30,0,41,0.77,Average,161,2,44,4.5,0
E05859,34,Female,Bachelor's,Single,10,Sales,HR,38186,Remote,5,17,50,0,5,0.22,Good,193,7,14,6.0,0
E05860,35,Female,Bachelor's,Married,3,Manager,HR,121776,On-site,1,47,77,0,26,0.51,Good,292,4,45,9.2,1
E05861,45,Female,High School,Married,4,Developer,Marketing,50681,On-site,3,21,28,0,15,0.7,Poor,240,13,22,9.1,1
E05862,55,Male,Bachelor's,Married,4,Developer,IT,70309,On-site,2,39,77,0,14,0.59,Average,293,9,34,9.0,1
E05863,47,Female,Bachelor's,Single,0,Developer,IT,76753,On-site,5,29,13,0,22,0.77,Average,154,16,13,4.2,0
E05864,42,Male,Bachelor's,Married,9,Developer,Marketing,107188,Remote,5,41,83,0,46,0.41,Good,250,9,22,8.7,0
E05865,49,Female,Bachelor's,Single,4,Analyst,IT,38976,On-site,3,42,40,0,20,0.87,Good,171,19,37,6.8,1
E05866,57,Female,Bachelor's,Single,9,Manager,IT,75696,On-site,2,14,34,0,35,0.32,Average,194,18,39,8.0,0
E05867,23,Male,Bachelor's,Married,10,Developer,Sales,30461,Hybrid,2,42,4,0,41,0.15,Average,164,4,8,7.9,0
E05868,30,Female,Master's,Married,8,Developer,Marketing,147140,On-site,4,8,63,0,8,0.78,Average,228,1,14,7.6,0
E05869,44,Male,High School,Single,14,Developer,IT,112949,On-site,5,19,78,0,11,0.01,Poor,207,0,36,5.3,0
E05870,36,Male,Bachelor's,Married,7,Manager,Marketing,69754,On-site,3,3,55,0,42,0.95,Average,258,16,43,8.8,0
E05871,34,Male,Bachelor's,Married,7,Analyst,IT,68950,On-site,5,0,76,0,21,0.07,Poor,248,17,43,7.0,1
E05872,44,Female,Bachelor's,Single,2,Developer,Sales,61674,Hybrid,3,17,0,0,22,0.79,Good,294,18,43,6.1,0
E05873,38,Female,Master's,Married,8,Developer,IT,112579,On-site,1,3,6,0,39,0.12,Excellent,287,5,8,1.5,0
E05874,23,Female,Bachelor's,Married,8,Manager,IT,135299,Hybrid,3,27,11,0,48,0.28,Poor,205,16,31,2.9,0
E05875,41,Male,Bachelor's,Married,9,Developer,Sales,115716,On-site,2,6,95,0,46,0.6,Poor,270,14,16,4.0,1
E05876,41,Female,Bachelor's,Married,14,Developer,HR,62703,On-site,1,13,20,0,31,0.14,Average,181,14,2,7.7,0
E05877,24,Female,Master's,Married,6,Manager,IT,103333,Remote,3,39,75,0,34,0.1,Average,273,16,46,9.9,0
E05878,33,Male,PhD,Married,5,Analyst,HR,67928,On-site,5,49,35,0,39,0.93,Average,223,6,46,7.3,0
E05879,23,Female,Bachelor's,Single,8,Analyst,Sales,139686,On-site,4,37,32,0,11,0.72,Poor,262,18,11,4.8,1
E05880,57,Male,Master's,Single,10,Sales,IT,31625,Remote,5,16,3,1,10,0.12,Poor,269,16,37,4.2,0
E05881,35,Male,High School,Married,5,Analyst,IT,108146,On-site,1,38,50,0,23,0.52,Average,252,10,32,5.3,0
E05882,37,Male,Bachelor's,Married,2,Developer,HR,45141,On-site,1,49,48,0,25,0.83,Average,156,3,32,4.5,0
E05883,40,Female,Bachelor's,Single,14,Developer,IT,49688,On-site,1,5,72,0,23,0.09,Average,270,5,26,1.1,0
E05884,55,Male,High School,Single,5,Analyst,Sales,98645,On-site,3,25,38,0,11,0.81,Excellent,205,6,14,1.0,0
E05885,27,Male,Bachelor's,Married,10,Manager,Sales,133707,Hybrid,2,40,70,0,10,0.84,Average,258,8,3,8.6,0
E05886,34,Male,Master's,Single,1,Developer,Sales,145962,Remote,1,3,17,0,38,0.34,Average,270,3,29,3.8,1
E05887,57,Male,Bachelor's,Married,1,Developer,HR,135225,Hybrid,2,27,58,0,30,1.0,Good,272,13,16,3.7,0
E05888,43,Male,Bachelor's,Single,11,Analyst,HR,57799,Remote,1,12,22,0,5,0.39,Average,222,13,40,6.0,0
E05889,39,Male,Bachelor's,Married,6,Manager,IT,126061,On-site,4,33,99,0,41,0.9,Average,228,18,2,4.8,1
E05890,33,Female,Bachelor's,Single,7,Developer,Marketing,142231,Remote,5,45,19,0,37,0.9,Average,223,15,33,1.3,1
E05891,51,Male,Bachelor's,Married,6,Developer,HR,52195,Remote,3,17,30,0,13,0.71,Excellent,292,9,28,4.7,0
E05892,28,Female,Bachelor's,Married,4,Manager,IT,106143,On-site,4,23,88,0,45,0.0,Average,162,4,43,4.7,1
E05893,53,Female,Bachelor's,Married,3,Developer,IT,37238,On-site,4,29,99,0,14,0.68,Good,297,8,15,7.2,1
E05894,40,Male,Bachelor's,Single,7,Sales,Sales,95750,Remote,2,49,66,0,17,0.09,Poor,239,8,24,1.4,1
E05895,27,Male,High School,Single,11,Manager,HR,72846,On-site,4,9,52,0,33,0.04,Average,194,12,10,6.4,0
E05896,41,Female,High School,Single,8,Developer,IT,84129,Remote,3,1,53,0,6,0.18,Average,205,15,24,2.7,1
E05897,48,Male,Bachelor's,Married,6,Developer,HR,69163,On-site,1,42,61,0,2,0.51,Average,236,1,12,7.8,0
E05898,58,Male,Bachelor's,Married,0,Analyst,Sales,82273,Remote,5,28,19,0,41,0.46,Average,251,13,2,1.5,0
E05899,28,Male,Bachelor's,Single,3,Developer,IT,68638,On-site,3,0,24,0,2,0.39,Average,190,4,19,9.4,0
E05900,26,Female,High School,Married,12,Developer,HR,91397,Remote,5,16,93,0,10,0.53,Poor,227,8,20,5.2,0
E05901,32,Female,Bachelor's,Married,3,Developer,IT,82954,Remote,4,21,50,0,21,0.26,Average,180,1,46,4.5,0
E05902,36,Other,Master's,Married,9,Analyst,IT,38101,On-site,3,25,20,0,10,0.31,Poor,290,9,48,5.7,0
E05903,24,Female,Master's,Single,2,Developer,IT,94324,On-site,2,9,47,0,12,0.21,Excellent,213,2,43,6.9,0
E05904,26,Male,Master's,Married,3,Analyst,Sales,70849,On-site,5,7,98,0,13,0.45,Average,295,7,14,1.1,0
E05905,44,Male,High School,Married,8,Analyst,IT,56567,On-site,2,19,53,1,5,0.71,Average,231,9,7,2.3,0
E05906,58,Male,Bachelor's,Divorced,12,Manager,Sales,116370,On-site,5,21,98,0,13,0.51,Average,160,3,45,8.4,0
E05907,30,Male,Bachelor's,Single,0,Sales,Sales,36127,On-site,4,47,93,0,16,0.85,Average,257,12,38,9.2,0
E05908,36,Male,Bachelor's,Divorced,14,Analyst,HR,145376,Remote,5,23,15,0,42,0.49,Good,260,1,29,3.5,0
E05909,24,Male,High School,Single,1,Developer,Marketing,102720,On-site,1,21,86,0,13,0.2,Average,218,17,17,6.9,0
E05910,50,Male,Master's,Married,6,Manager,Sales,57595,On-site,1,22,59,0,0,0.51,Poor,272,8,7,9.6,0
E05911,27,Male,Bachelor's,Married,13,Developer,HR,113318,Remote,5,48,74,0,15,0.37,Average,278,1,9,1.1,1
E05912,38,Male,Bachelor's,Married,8,Manager,HR,45590,Remote,5,27,11,0,7,0.49,Good,163,15,39,3.8,0
E05913,47,Female,Bachelor's,Married,6,Manager,IT,121733,On-site,4,1,98,0,40,0.1,Average,255,15,46,8.2,0
E05914,42,Female,Bachelor's,Single,13,Sales,Marketing,64677,On-site,1,41,68,0,18,0.78,Average,168,9,18,9.0,1
E05915,29,Other,Bachelor's,Married,0,Manager,Sales,113764,On-site,2,36,55,1,4,0.35,Poor,286,4,8,7.3,0
E05916,42,Male,Bachelor's,Married,12,Analyst,Sales,48427,Hybrid,3,3,43,0,37,0.02,Average,173,15,8,9.0,0
E05917,32,Male,Bachelor's,Divorced,6,Developer,IT,44213,Remote,2,36,37,0,18,0.57,Poor,251,8,27,1.5,1
E05918,59,Male,Master's,Single,5,Developer,Sales,84109,Hybrid,3,20,21,0,10,0.68,Poor,224,6,18,3.6,0
E05919,29,Male,Bachelor's,Married,12,Analyst,IT,132081,Remote,3,25,80,0,45,0.07,Average,290,17,30,2.9,0
E05920,45,Male,Master's,Married,0,Developer,IT,34740,Hybrid,3,14,20,0,39,0.37,Average,243,9,47,4.3,0
E05921,56,Female,Bachelor's,Married,0,Developer,Sales,100529,On-site,5,34,90,0,46,0.48,Average,280,4,42,4.8,0
E05922,35,Other,Bachelor's,Married,11,Manager,Marketing,116717,On-site,1,46,12,0,8,0.5,Average,250,12,25,3.0,1
E05923,35,Male,Bachelor's,Single,1,Analyst,IT,107922,Remote,4,14,93,0,44,0.04,Good,221,4,27,9.3,0
E05924,31,Male,Master's,Single,5,Analyst,IT,137396,On-site,4,21,45,0,41,0.63,Average,272,15,30,2.1,0
E05925,33,Male,High School,Married,11,Analyst,IT,143054,On-site,4,0,58,0,38,0.09,Good,229,13,11,8.0,0
E05926,59,Male,Bachelor's,Married,12,Analyst,Marketing,106880,On-site,1,25,78,0,42,0.35,Good,163,19,37,9.0,0
E05927,55,Male,Bachelor's,Single,3,Analyst,Sales,31726,On-site,5,9,17,0,10,0.51,Excellent,165,12,14,4.6,0
E05928,31,Male,High School,Married,3,Analyst,Sales,97546,On-site,4,19,42,0,10,0.75,Average,234,12,2,5.7,0
E05929,38,Male,High School,Married,5,Analyst,HR,81422,On-site,5,47,54,0,43,0.37,Poor,230,3,28,9.1,1
E05930,38,Male,Master's,Married,8,Analyst,HR,45090,Remote,2,0,74,0,10,0.82,Average,267,7,7,2.4,1
E05931,24,Male,High School,Single,0,Manager,IT,49785,Remote,1,11,70,0,4,0.77,Good,299,14,1,2.1,0
E05932,52,Male,High School,Married,13,Developer,IT,76411,Hybrid,2,40,97,0,30,0.41,Good,201,16,2,1.4,0
E05933,22,Male,PhD,Married,1,Developer,Sales,127397,On-site,1,23,31,0,23,0.88,Average,293,16,29,8.8,0
E05934,33,Other,Master's,Married,7,Analyst,HR,60225,On-site,5,25,76,0,32,0.96,Average,159,12,32,3.1,0
E05935,25,Male,Bachelor's,Married,7,Manager,IT,146850,On-site,5,42,15,0,26,0.27,Good,259,3,35,5.4,0
E05936,34,Female,Bachelor's,Married,10,Developer,Sales,52732,On-site,2,49,89,0,2,0.82,Excellent,164,0,20,3.6,0
E05937,55,Female,Bachelor's,Single,10,Sales,IT,65256,On-site,1,1,39,0,10,0.29,Average,259,13,34,9.9,0
E05938,42,Female,Master's,Single,5,Manager,HR,40951,On-site,4,19,40,0,49,0.69,Poor,268,10,15,8.4,0
E05939,43,Female,Master's,Single,5,Manager,IT,68754,On-site,4,18,53,0,33,0.67,Excellent,276,6,9,7.0,0
E05940,25,Female,Master's,Single,11,Manager,Sales,106150,Remote,3,24,33,0,8,0.79,Poor,242,10,43,9.2,0
E05941,39,Female,Bachelor's,Married,7,Developer,IT,146715,On-site,2,38,84,0,15,0.22,Average,183,2,0,3.2,0
E05942,26,Male,Bachelor's,Married,1,Sales,HR,127597,On-site,5,0,17,0,10,0.93,Average,247,17,0,3.6,0
E05943,40,Male,High School,Married,1,Developer,Sales,133166,On-site,2,30,19,1,48,0.43,Poor,281,3,31,8.2,0
E05944,23,Other,High School,Single,12,Developer,Sales,134835,On-site,4,3,75,1,2,0.0,Good,245,9,39,3.1,0
E05945,33,Female,Master's,Single,0,Developer,IT,63725,On-site,3,2,84,0,0,0.77,Average,193,11,16,6.6,1
E05946,38,Female,High School,Married,14,Analyst,IT,89693,On-site,1,35,95,0,0,0.93,Average,215,19,5,7.5,0
E05947,31,Female,Bachelor's,Married,5,Developer,Marketing,84086,Remote,4,10,8,0,9,0.97,Average,222,1,4,4.3,0
E05948,55,Female,Master's,Single,14,Analyst,IT,137412,Hybrid,4,18,46,0,46,0.36,Poor,165,15,40,7.4,1
E05949,27,Female,Bachelor's,Married,5,Analyst,Sales,127083,On-site,2,8,60,0,22,0.02,Good,267,4,26,1.6,0
E05950,29,Female,High School,Single,13,Analyst,Marketing,83932,Remote,1,41,10,0,7,0.34,Average,171,5,33,4.7,0
E05951,32,Female,Master's,Single,5,Developer,IT,66715,On-site,4,40,10,0,9,0.88,Poor,270,5,0,7.7,0
E05952,33,Female,Master's,Single,12,Developer,IT,77182,Remote,3,19,27,0,31,0.84,Good,201,19,37,5.8,0
E05953,30,Female,Master's,Married,10,Developer,IT,38673,Remote,5,8,80,0,18,0.38,Good,247,1,31,7.4,0
E05954,23,Female,Bachelor's,Single,1,Manager,IT,69573,Remote,4,17,96,0,48,0.15,Average,170,17,32,6.0,0
E05955,29,Female,Bachelor's,Single,6,Manager,HR,142832,Remote,2,44,97,0,0,0.64,Excellent,165,5,40,4.1,0
E05956,32,Male,High School,Single,2,Analyst,HR,79413,Remote,4,35,23,0,28,0.66,Average,266,1,18,3.5,0
E05957,57,Male,Bachelor's,Single,0,Analyst,Sales,135042,On-site,2,41,20,0,22,0.63,Poor,177,13,14,5.3,1
E05958,31,Female,Bachelor's,Married,0,Analyst,Marketing,66735,On-site,1,31,34,0,36,0.15,Excellent,158,3,9,3.5,0
E05959,42,Female,Master's,Single,13,Manager,HR,84170,On-site,4,3,36,0,0,0.82,Average,177,15,41,5.2,0
E05960,41,Male,Bachelor's,Married,14,Developer,Sales,81081,On-site,3,29,10,0,11,0.04,Good,293,6,25,4.3,0
E05961,29,Male,Bachelor's,Single,8,Developer,IT,88550,On-site,4,10,31,0,33,0.97,Average,267,18,18,2.5,0
E05962,57,Female,Master's,Single,2,Analyst,IT,41725,On-site,5,41,25,0,3,0.9,Poor,162,16,36,7.4,0
E05963,50,Female,Master's,Single,7,Developer,IT,111448,Remote,3,18,17,0,44,0.99,Average,288,7,1,2.8,0
E05964,33,Female,Bachelor's,Single,14,Manager,Sales,41423,Hybrid,5,17,75,0,8,0.6,Average,174,18,7,9.9,0
E05965,35,Female,Master's,Single,9,Analyst,Marketing,130802,Hybrid,4,44,19,1,18,0.6,Good,287,12,40,9.4,0
E05966,42,Male,PhD,Single,6,Developer,Sales,35682,On-site,3,4,33,0,29,0.38,Average,259,5,10,9.7,0
E05967,43,Male,Master's,Married,12,Developer,IT,96669,On-site,3,42,90,0,8,0.11,Excellent,299,8,41,6.2,0
E05968,42,Male,Master's,Married,1,Manager,IT,128383,Remote,5,37,53,0,46,0.75,Good,224,16,4,2.0,0
E05969,51,Female,Master's,Married,1,Developer,IT,84694,Remote,1,18,97,0,46,0.49,Average,256,1,10,9.8,0
E05970,41,Male,Bachelor's,Single,3,Developer,IT,94736,On-site,5,19,64,0,2,0.36,Average,191,4,15,2.7,0
E05971,45,Female,High School,Married,1,Analyst,IT,70452,Remote,3,1,78,0,33,0.88,Good,276,6,34,7.0,0
E05972,44,Female,Bachelor's,Single,4,Developer,IT,67689,On-site,4,18,13,0,47,0.0,Excellent,174,8,26,1.0,0
E05973,28,Female,High School,Married,11,Manager,IT,68800,Remote,4,36,42,0,41,0.48,Excellent,164,6,10,8.3,0
E05974,30,Female,High School,Divorced,9,Developer,IT,149190,On-site,1,42,26,0,5,0.65,Good,193,7,35,5.7,0
E05975,22,Male,Bachelor's,Married,11,Developer,IT,139017,Remote,4,10,66,0,39,0.0,Poor,183,17,29,3.4,0
E05976,47,Female,High School,Single,6,Sales,Sales,92637,Remote,3,12,1,0,39,0.73,Excellent,210,1,49,2.1,0
E05977,59,Male,Master's,Single,1,Manager,Sales,76703,On-site,4,19,75,0,46,0.17,Good,168,6,2,7.9,0
E05978,59,Male,Master's,Single,8,Analyst,Marketing,93878,On-site,3,41,62,0,20,0.85,Average,210,16,37,1.3,1
E05979,43,Male,High School,Single,0,Sales,HR,119192,Remote,4,41,50,0,21,0.76,Poor,221,15,23,6.9,0
E05980,31,Male,Bachelor's,Single,1,Analyst,HR,64877,On-site,1,1,97,1,30,0.14,Poor,294,15,4,9.4,0
E05981,27,Female,Master's,Single,6,Developer,IT,52534,On-site,4,49,92,0,45,0.57,Average,159,3,12,5.0,0
E05982,38,Female,Master's,Single,11,Manager,IT,36268,On-site,2,8,86,0,36,0.76,Good,157,13,42,3.0,1
E05983,59,Male,Master's,Married,4,Manager,Sales,89293,Remote,2,44,48,0,47,0.03,Good,207,11,21,1.6,0
E05984,45,Male,PhD,Married,0,Analyst,IT,68419,On-site,3,6,72,1,33,0.54,Average,237,19,33,3.3,0
E05985,31,Female,PhD,Married,3,Developer,Sales,44274,Remote,3,3,14,0,25,0.05,Good,202,8,22,5.8,0
E05986,29,Female,Bachelor's,Single,7,Manager,Sales,68255,On-site,4,47,0,0,24,0.62,Average,248,4,43,9.0,0
E05987,42,Male,Bachelor's,Single,4,Analyst,Sales,93797,On-site,2,1,36,0,27,0.88,Average,222,0,13,7.3,0
E05988,27,Female,Master's,Married,11,Manager,Sales,76513,On-site,4,22,9,1,15,0.39,Average,277,16,15,7.4,0
E05989,42,Female,Bachelor's,Married,1,Analyst,Sales,42102,On-site,3,0,20,0,10,0.44,Average,279,0,38,5.2,0
E05990,45,Female,Master's,Single,8,Developer,HR,139150,On-site,5,48,34,0,23,0.98,Good,155,8,41,9.0,0
E05991,54,Male,Bachelor's,Married,0,Analyst,Sales,124640,Remote,2,4,49,0,9,0.46,Average,176,15,15,8.8,0
E05992,39,Female,Master's,Single,0,Analyst,HR,85032,Remote,2,31,33,0,46,0.29,Good,204,12,5,3.2,0
E05993,49,Female,Bachelor's,Single,9,Analyst,IT,86113,On-site,5,18,74,0,46,1.0,Average,191,4,8,5.6,1
E05994,53,Female,Bachelor's,Married,12,Developer,IT,46642,Remote,5,30,47,0,24,0.68,Average,271,6,27,2.7,0
E05995,33,Female,Bachelor's,Single,4,Manager,HR,50341,On-site,2,3,53,1,12,0.58,Poor,173,8,1,5.2,0
E05996,48,Female,Master's,Married,13,Analyst,IT,84890,Remote,2,6,67,0,13,0.66,Poor,151,7,42,9.2,0
E05997,31,Male,Bachelor's,Single,13,Analyst,Sales,61167,On-site,2,31,73,0,10,0.79,Poor,232,3,49,7.1,0
E05998,53,Female,Master's,Single,14,Analyst,IT,83494,On-site,3,32,9,0,46,0.04,Good,235,13,18,1.9,0
E05999,47,Female,Master's,Divorced,8,Developer,IT,100189,Remote,2,5,30,1,15,0.2,Average,205,3,39,7.3,0
E06000,46,Female,Master's,Single,5,Sales,HR,68736,On-site,1,33,10,0,17,0.04,Good,260,3,26,8.9,1
E06001,32,Male,Master's,Married,14,Analyst,Sales,118946,Remote,2,14,3,0,38,0.3,Good,270,7,14,7.0,1
E06002,44,Male,Bachelor's,Single,4,Developer,IT,126149,On-site,5,27,86,0,45,0.76,Average,216,1,11,1.3,1
E06003,55,Female,Bachelor's,Married,5,Developer,IT,49891,Remote,1,15,74,0,30,0.4,Average,256,0,40,1.2,0
E06004,44,Female,High School,Single,5,Developer,HR,143700,Hybrid,5,20,4,1,26,0.7,Excellent,191,15,20,1.1,0
E06005,50,Male,Master's,Married,8,Developer,HR,119724,On-site,5,21,21,0,9,0.31,Poor,253,19,49,8.1,0
E06006,52,Female,Master's,Married,12,Analyst,Sales,145771,Remote,4,32,38,1,31,0.98,Average,290,17,0,7.7,0
E06007,28,Male,Bachelor's,Single,14,Sales,Sales,70898,On-site,2,34,40,1,26,0.09,Excellent,244,3,16,2.5,1
E06008,54,Other,Bachelor's,Single,8,Sales,Sales,38623,On-site,2,24,10,0,9,0.58,Average,245,8,44,8.1,0
E06009,42,Female,Bachelor's,Divorced,4,Developer,IT,73421,Remote,2,39,57,0,18,0.6,Good,292,19,12,2.8,1
E06010,23,Male,High School,Married,3,Developer,IT,105360,On-site,5,25,10,0,38,0.73,Good,185,13,26,9.2,0
E06011,39,Female,Bachelor's,Married,0,Developer,Marketing,129114,On-site,1,18,47,0,21,0.01,Good,260,16,32,4.4,0
E06012,54,Female,Bachelor's,Married,5,Analyst,IT,101817,Remote,2,19,71,0,5,0.26,Good,177,6,2,1.1,0
E06013,58,Male,High School,Married,6,Developer,IT,107126,On-site,2,29,52,0,32,0.44,Average,245,16,33,9.8,0
E06014,55,Female,Bachelor's,Single,6,Developer,Sales,139519,Remote,1,41,56,0,8,0.53,Good,202,4,48,9.9,0
E06015,41,Male,Bachelor's,Married,14,Manager,HR,136335,Remote,1,46,39,0,22,0.07,Average,172,0,10,9.9,0
E06016,56,Female,High School,Married,13,Developer,HR,145713,Remote,2,35,97,0,31,0.82,Poor,254,14,20,1.8,0
E06017,39,Male,Bachelor's,Married,0,Sales,IT,95095,On-site,4,19,48,1,28,0.13,Average,240,8,18,1.6,1
E06018,45,Male,Bachelor's,Single,5,Manager,IT,54526,On-site,2,40,61,0,10,0.58,Average,224,8,22,5.1,0
E06019,29,Male,High School,Married,7,Developer,Sales,121631,On-site,2,44,60,0,36,0.33,Poor,272,18,49,3.6,0
E06020,51,Male,High School,Married,2,Analyst,IT,108658,On-site,5,21,51,1,48,0.5,Average,227,0,10,5.7,0
E06021,31,Female,High School,Married,0,Developer,HR,60163,On-site,3,36,27,0,25,0.05,Good,240,15,47,7.9,0
E06022,44,Male,High School,Married,12,Analyst,Sales,33297,On-site,2,26,65,0,42,0.85,Poor,297,6,49,1.5,0
E06023,32,Male,Master's,Married,6,Developer,Marketing,37406,On-site,5,31,76,0,49,0.28,Excellent,197,3,18,1.5,0
E06024,23,Female,Bachelor's,Married,3,Analyst,Sales,103901,Remote,3,45,41,0,49,0.29,Average,210,2,13,3.8,0
E06025,47,Male,High School,Married,11,Developer,Sales,84644,Remote,5,21,77,0,36,0.43,Good,162,4,6,3.7,0
E06026,57,Female,High School,Single,4,Developer,IT,61912,Hybrid,5,7,68,0,39,0.27,Poor,230,15,31,9.1,1
E06027,54,Female,Bachelor's,Married,1,Analyst,Marketing,76083,Hybrid,4,11,34,0,6,0.58,Good,265,10,47,5.0,1
E06028,34,Female,Master's,Married,6,Developer,Sales,149382,On-site,1,24,97,0,14,0.86,Average,260,1,9,1.7,0
E06029,46,Male,Bachelor's,Single,13,Sales,Sales,111287,On-site,1,17,8,0,22,0.44,Poor,170,1,29,2.6,0
E06030,25,Male,High School,Married,0,Manager,IT,56121,On-site,5,0,6,0,33,0.11,Average,164,19,43,3.8,0
E06031,40,Female,Bachelor's,Single,14,Analyst,IT,89903,On-site,1,31,56,1,46,0.88,Average,177,13,47,7.8,0
E06032,39,Male,Bachelor's,Single,3,Developer,HR,143776,On-site,2,45,35,1,0,0.52,Average,234,6,0,7.9,0
